reading_id,timestamp,hour,day_of_week,zone,tag_id,metric,value,classification,alert,pipeline_latency_ms,battery_co2_saved_g
4364,2026-08-04 18:50:00,18,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,21.63,NORMAL,False,1.967,2094.72
4365,2026-08-04 18:50:00,18,Tuesday,greenhouse-B,562b0f792f7c,rssi_dbm,-66.8,NORMAL,False,0.52,2095.2
4366,2026-08-04 18:55:00,18,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,20.55,NORMAL,False,0.22,2095.68
4367,2026-08-04 18:55:00,18,Tuesday,greenhouse-A,392456de347a,temperature_c,20.6,NORMAL,False,0.418,2096.16
4368,2026-08-04 18:55:00,18,Tuesday,greenhouse-B,de8a774b51be,temperature_c,21.59,NORMAL,False,0.438,2096.64
4369,2026-08-04 18:55:00,18,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,21.85,NORMAL,False,0.413,2097.12
4370,2026-08-04 19:00:00,19,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,18.98,NORMAL,False,0.384,2097.6
4371,2026-08-04 19:00:00,19,Tuesday,greenhouse-A,17fc695a771f,temperature_c,19.21,NORMAL,False,0.27,2098.08
4372,2026-08-04 19:05:00,19,Tuesday,greenhouse-B,472293896e3d,temperature_c,21.09,NORMAL,False,0.17,2098.56
4373,2026-08-04 19:05:00,19,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,21.96,NORMAL,False,0.333,2099.04
4374,2026-08-04 19:10:00,19,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,19.11,NORMAL,False,0.107,2099.52
4375,2026-08-04 19:10:00,19,Tuesday,greenhouse-A,392456de347a,rssi_dbm,-58.6,NORMAL,False,0.38,2100.0
4376,2026-08-04 19:10:00,19,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,20.97,NORMAL,False,0.29,2100.48
4377,2026-08-04 19:10:00,19,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-61.9,NORMAL,False,1.654,2100.96
4378,2026-08-04 19:10:00,19,Tuesday,greenhouse-B,472293896e3d,temperature_c,21.32,NORMAL,False,0.371,2101.44
4379,2026-08-04 19:10:00,19,Tuesday,greenhouse-B,562b0f792f7c,rssi_dbm,-64.4,NORMAL,False,0.492,2101.92
4380,2026-08-04 19:15:00,19,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,18.72,NORMAL,False,0.222,2102.4
4381,2026-08-04 19:15:00,19,Tuesday,greenhouse-A,bdd640fb7d62,rssi_dbm,-59.4,NORMAL,False,0.474,2102.88
4382,2026-08-04 19:15:00,19,Tuesday,greenhouse-A,392456de347a,rssi_dbm,-56.8,NORMAL,False,0.342,2103.36
4383,2026-08-04 19:15:00,19,Tuesday,greenhouse-A,17fc695a771f,temperature_c,19.06,NORMAL,False,0.589,2103.84
4384,2026-08-04 19:15:00,19,Tuesday,greenhouse-B,de8a774b51be,rssi_dbm,-62.3,NORMAL,False,0.392,2104.32
4385,2026-08-04 19:15:00,19,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-61.4,NORMAL,False,0.222,2104.8
4386,2026-08-04 19:15:00,19,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,20.85,NORMAL,False,0.351,2105.28
4387,2026-08-04 19:20:00,19,Tuesday,greenhouse-A,17fc695a771f,rssi_dbm,-59.1,NORMAL,False,0.534,2105.76
4388,2026-08-04 19:20:00,19,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,21.51,NORMAL,False,0.651,2106.24
4389,2026-08-04 19:20:00,19,Tuesday,greenhouse-B,de8a774b51be,temperature_c,20.8,NORMAL,False,0.334,2106.72
4390,2026-08-04 19:20:00,19,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-65.3,NORMAL,False,0.408,2107.2
4391,2026-08-04 19:20:00,19,Tuesday,greenhouse-B,472293896e3d,temperature_c,20.83,NORMAL,False,0.498,2107.68
4392,2026-08-04 19:25:00,19,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,20.02,NORMAL,False,0.373,2108.16
4393,2026-08-04 19:25:00,19,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,19.04,NORMAL,False,0.512,2108.64
4394,2026-08-04 19:25:00,19,Tuesday,greenhouse-A,6c0311990f41,temperature_c,19.15,NORMAL,False,0.559,2109.12
4395,2026-08-04 19:25:00,19,Tuesday,greenhouse-A,17fc695a771f,temperature_c,19.28,NORMAL,False,0.267,2109.6
4396,2026-08-04 19:25:00,19,Tuesday,greenhouse-B,472293896e3d,rssi_dbm,-61.5,NORMAL,False,0.423,2110.08
4397,2026-08-04 19:25:00,19,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,20.87,NORMAL,False,0.227,2110.56
4398,2026-08-04 19:30:00,19,Tuesday,greenhouse-A,6c0311990f41,temperature_c,18.9,NORMAL,False,0.825,2111.04
4399,2026-08-04 19:30:00,19,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,20.5,NORMAL,False,0.201,2111.52
4400,2026-08-04 19:30:00,19,Tuesday,greenhouse-B,472293896e3d,temperature_c,20.96,NORMAL,False,0.435,2112.0
4401,2026-08-04 19:30:00,19,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,20.8,NORMAL,False,0.274,2112.48
4402,2026-08-04 19:35:00,19,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,19.47,NORMAL,False,0.244,2112.96
4403,2026-08-04 19:35:00,19,Tuesday,greenhouse-A,392456de347a,temperature_c,19.63,NORMAL,False,0.571,2113.44
4404,2026-08-04 19:35:00,19,Tuesday,greenhouse-A,6c0311990f41,rssi_dbm,-60.8,NORMAL,False,0.419,2113.92
4405,2026-08-04 19:35:00,19,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,21.54,NORMAL,False,0.438,2114.4
4406,2026-08-04 19:35:00,19,Tuesday,greenhouse-B,472293896e3d,rssi_dbm,-63.6,NORMAL,False,0.654,2114.88
4407,2026-08-04 19:40:00,19,Tuesday,greenhouse-A,17fc695a771f,temperature_c,18.67,NORMAL,False,0.498,2115.36
4408,2026-08-04 19:40:00,19,Tuesday,greenhouse-B,8b8148f670dd,rssi_dbm,-62.9,NORMAL,False,0.582,2115.84
4409,2026-08-04 19:40:00,19,Tuesday,greenhouse-B,de8a774b51be,temperature_c,21.18,NORMAL,False,0.138,2116.32
4410,2026-08-04 19:40:00,19,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-64.6,NORMAL,False,0.145,2116.8
4411,2026-08-04 19:40:00,19,Tuesday,greenhouse-B,472293896e3d,rssi_dbm,-62.3,NORMAL,False,0.509,2117.28
4412,2026-08-04 19:45:00,19,Tuesday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.1,NORMAL,False,0.38,2117.76
4413,2026-08-04 19:45:00,19,Tuesday,greenhouse-B,562b0f792f7c,rssi_dbm,-62.1,NORMAL,False,0.246,2118.24
4414,2026-08-04 19:50:00,19,Tuesday,greenhouse-A,392456de347a,temperature_c,18.75,NORMAL,False,0.446,2118.72
4415,2026-08-04 19:50:00,19,Tuesday,greenhouse-B,8b8148f670dd,rssi_dbm,-64.0,NORMAL,False,0.355,2119.2
4416,2026-08-04 19:50:00,19,Tuesday,greenhouse-B,de8a774b51be,temperature_c,20.75,NORMAL,False,0.445,2119.68
4417,2026-08-04 19:50:00,19,Tuesday,greenhouse-B,472293896e3d,rssi_dbm,-62.7,NORMAL,False,0.38,2120.16
4418,2026-08-04 19:50:00,19,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,21.12,NORMAL,False,0.219,2120.64
4419,2026-08-04 19:55:00,19,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,19.18,NORMAL,False,0.235,2121.12
4420,2026-08-04 19:55:00,19,Tuesday,greenhouse-A,392456de347a,rssi_dbm,-58.4,NORMAL,False,0.257,2121.6
4421,2026-08-04 19:55:00,19,Tuesday,greenhouse-B,de8a774b51be,rssi_dbm,-59.2,NORMAL,False,0.448,2122.08
4422,2026-08-04 20:00:00,20,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,17.91,NORMAL,False,0.385,2122.56
4423,2026-08-04 20:00:00,20,Tuesday,greenhouse-A,392456de347a,temperature_c,17.8,NORMAL,False,0.572,2123.04
4424,2026-08-04 20:00:00,20,Tuesday,greenhouse-A,6c0311990f41,temperature_c,18.06,NORMAL,False,0.468,2123.52
4425,2026-08-04 20:00:00,20,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.81,NORMAL,False,0.378,2124.0
4426,2026-08-04 20:05:00,20,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,18.01,NORMAL,False,0.571,2124.48
4427,2026-08-04 20:05:00,20,Tuesday,greenhouse-B,8b8148f670dd,rssi_dbm,-62.3,NORMAL,False,0.402,2124.96
4428,2026-08-04 20:05:00,20,Tuesday,greenhouse-B,de8a774b51be,rssi_dbm,-65.1,NORMAL,False,0.625,2125.44
4429,2026-08-04 20:05:00,20,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,21.48,NORMAL,False,0.458,2125.92
4430,2026-08-04 20:10:00,20,Tuesday,greenhouse-A,a3b1799d0cce,rssi_dbm,-56.6,NORMAL,False,0.409,2126.4
4431,2026-08-04 20:10:00,20,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.88,NORMAL,False,0.461,2126.88
4432,2026-08-04 20:10:00,20,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,20.88,NORMAL,False,0.41,2127.36
4433,2026-08-04 20:10:00,20,Tuesday,greenhouse-B,472293896e3d,temperature_c,20.14,NORMAL,False,0.178,2127.84
4434,2026-08-04 20:15:00,20,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,20.77,NORMAL,False,0.625,2128.32
4435,2026-08-04 20:15:00,20,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-62.3,NORMAL,False,0.25,2128.8
4436,2026-08-04 20:20:00,20,Tuesday,greenhouse-A,17fc695a771f,temperature_c,18.29,NORMAL,False,0.371,2129.28
4437,2026-08-04 20:20:00,20,Tuesday,greenhouse-B,de8a774b51be,temperature_c,20.46,NORMAL,False,0.331,2129.76
4438,2026-08-04 20:20:00,20,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,20.65,NORMAL,False,0.498,2130.24
4439,2026-08-04 20:25:00,20,Tuesday,greenhouse-A,6c0311990f41,rssi_dbm,-56.5,NORMAL,False,0.504,2130.72
4440,2026-08-04 20:25:00,20,Tuesday,greenhouse-A,17fc695a771f,temperature_c,17.83,NORMAL,False,0.408,2131.2
4441,2026-08-04 20:25:00,20,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,19.6,NORMAL,False,0.583,2131.68
4442,2026-08-04 20:25:00,20,Tuesday,greenhouse-B,472293896e3d,temperature_c,20.71,NORMAL,False,0.272,2132.16
4443,2026-08-04 20:30:00,20,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,18.17,NORMAL,False,0.198,2132.64
4444,2026-08-04 20:30:00,20,Tuesday,greenhouse-A,392456de347a,rssi_dbm,-60.2,NORMAL,False,0.42,2133.12
4445,2026-08-04 20:30:00,20,Tuesday,greenhouse-B,de8a774b51be,temperature_c,21.28,NORMAL,False,0.32,2133.6
4446,2026-08-04 20:30:00,20,Tuesday,greenhouse-B,472293896e3d,temperature_c,20.72,NORMAL,False,0.345,2134.08
4447,2026-08-04 20:30:00,20,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,20.33,NORMAL,False,0.51,2134.56
4448,2026-08-04 20:35:00,20,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,18.64,NORMAL,False,0.243,2135.04
4449,2026-08-04 20:35:00,20,Tuesday,greenhouse-B,de8a774b51be,rssi_dbm,-64.2,NORMAL,False,0.433,2135.52
4450,2026-08-04 20:35:00,20,Tuesday,greenhouse-B,472293896e3d,temperature_c,20.05,NORMAL,False,0.485,2136.0
4451,2026-08-04 20:35:00,20,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.76,NORMAL,False,3.419,2136.48
4452,2026-08-04 20:40:00,20,Tuesday,greenhouse-B,de8a774b51be,temperature_c,20.58,NORMAL,False,0.504,2136.96
4453,2026-08-04 20:40:00,20,Tuesday,greenhouse-B,472293896e3d,temperature_c,20.07,NORMAL,False,0.469,2137.44
4454,2026-08-04 20:45:00,20,Tuesday,greenhouse-A,17fc695a771f,temperature_c,18.41,NORMAL,False,0.553,2137.92
4455,2026-08-04 20:50:00,20,Tuesday,greenhouse-A,392456de347a,temperature_c,17.8,NORMAL,False,0.539,2138.4
4456,2026-08-04 20:50:00,20,Tuesday,greenhouse-B,472293896e3d,temperature_c,19.91,NORMAL,False,0.213,2138.88
4457,2026-08-04 20:50:00,20,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.82,NORMAL,False,0.508,2139.36
4458,2026-08-04 20:55:00,20,Tuesday,greenhouse-A,392456de347a,temperature_c,18.18,NORMAL,False,0.306,2139.84
4459,2026-08-04 20:55:00,20,Tuesday,greenhouse-A,17fc695a771f,temperature_c,17.75,NORMAL,False,0.316,2140.32
4460,2026-08-04 20:55:00,20,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,20.42,NORMAL,False,0.415,2140.8
4461,2026-08-04 20:55:00,20,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.23,NORMAL,False,0.496,2141.28
4462,2026-08-04 21:00:00,21,Tuesday,greenhouse-A,392456de347a,rssi_dbm,-59.8,NORMAL,False,0.325,2141.76
4463,2026-08-04 21:00:00,21,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.1,NORMAL,False,0.269,2142.24
4464,2026-08-04 21:00:00,21,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.15,NORMAL,False,0.298,2142.72
4465,2026-08-04 21:00:00,21,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.23,NORMAL,False,0.234,2143.2
4466,2026-08-04 21:05:00,21,Tuesday,greenhouse-B,472293896e3d,rssi_dbm,-64.5,NORMAL,False,0.088,2143.68
4467,2026-08-04 21:05:00,21,Tuesday,greenhouse-B,562b0f792f7c,rssi_dbm,-63.1,NORMAL,False,0.169,2144.16
4468,2026-08-04 21:10:00,21,Tuesday,greenhouse-A,6c0311990f41,temperature_c,16.86,NORMAL,False,0.674,2144.64
4469,2026-08-04 21:10:00,21,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,19.36,NORMAL,False,0.396,2145.12
4470,2026-08-04 21:10:00,21,Tuesday,greenhouse-B,de8a774b51be,temperature_c,19.84,NORMAL,False,0.366,2145.6
4471,2026-08-04 21:10:00,21,Tuesday,greenhouse-B,472293896e3d,temperature_c,19.41,NORMAL,False,1.929,2146.08
4472,2026-08-04 21:15:00,21,Tuesday,greenhouse-A,392456de347a,temperature_c,17.71,NORMAL,False,0.275,2146.56
4473,2026-08-04 21:15:00,21,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.5,NORMAL,False,0.465,2147.04
4474,2026-08-04 21:15:00,21,Tuesday,greenhouse-B,472293896e3d,temperature_c,19.83,NORMAL,False,2.153,2147.52
4475,2026-08-04 21:20:00,21,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.42,NORMAL,False,0.503,2148.0
4476,2026-08-04 21:25:00,21,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,17.52,NORMAL,False,0.33,2148.48
4477,2026-08-04 21:25:00,21,Tuesday,greenhouse-A,392456de347a,temperature_c,17.54,NORMAL,False,0.187,2148.96
4478,2026-08-04 21:25:00,21,Tuesday,greenhouse-B,de8a774b51be,temperature_c,19.37,NORMAL,False,0.199,2149.44
4479,2026-08-04 21:25:00,21,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.61,NORMAL,False,0.281,2149.92
4480,2026-08-04 21:25:00,21,Tuesday,greenhouse-B,472293896e3d,temperature_c,18.99,NORMAL,False,0.546,2150.4
4481,2026-08-04 21:25:00,21,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.75,NORMAL,False,0.43,2150.88
4482,2026-08-04 21:30:00,21,Tuesday,greenhouse-A,a3b1799d0cce,rssi_dbm,-56.0,NORMAL,False,0.406,2151.36
4483,2026-08-04 21:30:00,21,Tuesday,greenhouse-A,392456de347a,temperature_c,18.35,NORMAL,False,0.367,2151.84
4484,2026-08-04 21:30:00,21,Tuesday,greenhouse-A,6c0311990f41,rssi_dbm,-57.6,NORMAL,False,0.338,2152.32
4485,2026-08-04 21:30:00,21,Tuesday,greenhouse-A,17fc695a771f,temperature_c,16.86,NORMAL,False,0.556,2152.8
4486,2026-08-04 21:30:00,21,Tuesday,greenhouse-B,de8a774b51be,rssi_dbm,-60.5,NORMAL,False,0.557,2153.28
4487,2026-08-04 21:30:00,21,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.4,NORMAL,False,0.428,2153.76
4488,2026-08-04 21:30:00,21,Tuesday,greenhouse-B,472293896e3d,rssi_dbm,-62.4,NORMAL,False,0.652,2154.24
4489,2026-08-04 21:35:00,21,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,17.03,NORMAL,False,0.396,2154.72
4490,2026-08-04 21:35:00,21,Tuesday,greenhouse-A,392456de347a,temperature_c,17.9,NORMAL,False,0.228,2155.2
4491,2026-08-04 21:35:00,21,Tuesday,greenhouse-A,6c0311990f41,rssi_dbm,-54.9,NORMAL,False,0.216,2155.68
4492,2026-08-04 21:35:00,21,Tuesday,greenhouse-A,17fc695a771f,temperature_c,18.07,NORMAL,False,0.288,2156.16
4493,2026-08-04 21:35:00,21,Tuesday,greenhouse-B,de8a774b51be,temperature_c,19.59,NORMAL,False,0.336,2156.64
4494,2026-08-04 21:40:00,21,Tuesday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.2,NORMAL,False,0.557,2157.12
4495,2026-08-04 21:40:00,21,Tuesday,greenhouse-A,392456de347a,temperature_c,17.11,NORMAL,False,0.129,2157.6
4496,2026-08-04 21:40:00,21,Tuesday,greenhouse-B,de8a774b51be,temperature_c,19.93,NORMAL,False,0.385,2158.08
4497,2026-08-04 21:40:00,21,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-62.4,NORMAL,False,0.493,2158.56
4498,2026-08-04 21:45:00,21,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.84,NORMAL,False,0.427,2159.04
4499,2026-08-04 21:45:00,21,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.7,NORMAL,False,0.41,2159.52
4500,2026-08-04 21:45:00,21,Tuesday,greenhouse-B,472293896e3d,temperature_c,19.68,NORMAL,False,0.14,2160.0
4501,2026-08-04 21:45:00,21,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.86,NORMAL,False,0.419,2160.48
4502,2026-08-04 21:50:00,21,Tuesday,greenhouse-A,a3b1799d0cce,rssi_dbm,-60.9,NORMAL,False,0.25,2160.96
4503,2026-08-04 21:50:00,21,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,17.71,NORMAL,False,0.166,2161.44
4504,2026-08-04 21:50:00,21,Tuesday,greenhouse-A,6c0311990f41,temperature_c,16.91,NORMAL,False,0.237,2161.92
4505,2026-08-04 21:50:00,21,Tuesday,greenhouse-B,472293896e3d,rssi_dbm,-61.8,NORMAL,False,1.899,2162.4
4506,2026-08-04 21:55:00,21,Tuesday,greenhouse-A,a3b1799d0cce,rssi_dbm,-58.0,NORMAL,False,0.367,2162.88
4507,2026-08-04 21:55:00,21,Tuesday,greenhouse-A,bdd640fb7d62,rssi_dbm,-55.1,NORMAL,False,0.289,2163.36
4508,2026-08-04 21:55:00,21,Tuesday,greenhouse-A,6c0311990f41,rssi_dbm,-56.4,NORMAL,False,0.173,2163.84
4509,2026-08-04 21:55:00,21,Tuesday,greenhouse-A,17fc695a771f,temperature_c,17.61,NORMAL,False,0.4,2164.32
4510,2026-08-04 21:55:00,21,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,19.24,NORMAL,False,0.343,2164.8
4511,2026-08-04 21:55:00,21,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.19,NORMAL,False,0.169,2165.28
4512,2026-08-04 21:55:00,21,Tuesday,greenhouse-B,472293896e3d,temperature_c,19.34,NORMAL,False,0.413,2165.76
4513,2026-08-04 22:00:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.23,NORMAL,False,2.018,2166.24
4514,2026-08-04 22:00:00,22,Tuesday,greenhouse-A,17fc695a771f,temperature_c,16.77,NORMAL,False,0.547,2166.72
4515,2026-08-04 22:00:00,22,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-64.5,NORMAL,False,0.425,2167.2
4516,2026-08-04 22:00:00,22,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,18.33,NORMAL,False,0.437,2167.68
4517,2026-08-04 22:05:00,22,Tuesday,greenhouse-A,a3b1799d0cce,rssi_dbm,-57.8,NORMAL,False,0.431,2168.16
4518,2026-08-04 22:05:00,22,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,16.41,NORMAL,False,0.354,2168.64
4519,2026-08-04 22:05:00,22,Tuesday,greenhouse-A,392456de347a,temperature_c,16.63,NORMAL,False,0.482,2169.12
4520,2026-08-04 22:05:00,22,Tuesday,greenhouse-A,17fc695a771f,rssi_dbm,-59.6,NORMAL,False,0.487,2169.6
4521,2026-08-04 22:05:00,22,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.23,NORMAL,False,0.384,2170.08
4522,2026-08-04 22:10:00,22,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,16.12,NORMAL,False,0.3,2170.56
4523,2026-08-04 22:10:00,22,Tuesday,greenhouse-A,392456de347a,temperature_c,17.35,NORMAL,False,0.414,2171.04
4524,2026-08-04 22:10:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.11,NORMAL,False,0.29,2171.52
4525,2026-08-04 22:10:00,22,Tuesday,greenhouse-A,17fc695a771f,rssi_dbm,-58.8,NORMAL,False,0.381,2172.0
4526,2026-08-04 22:10:00,22,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,18.82,NORMAL,False,0.682,2172.48
4527,2026-08-04 22:10:00,22,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-61.7,NORMAL,False,0.38,2172.96
4528,2026-08-04 22:10:00,22,Tuesday,greenhouse-B,472293896e3d,temperature_c,18.86,NORMAL,False,0.407,2173.44
4529,2026-08-04 22:15:00,22,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,17.3,NORMAL,False,0.516,2173.92
4530,2026-08-04 22:15:00,22,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,17.0,NORMAL,False,0.303,2174.4
4531,2026-08-04 22:15:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,16.4,NORMAL,False,0.233,2174.88
4532,2026-08-04 22:15:00,22,Tuesday,greenhouse-A,17fc695a771f,temperature_c,17.41,NORMAL,False,0.517,2175.36
4533,2026-08-04 22:15:00,22,Tuesday,greenhouse-B,8b8148f670dd,rssi_dbm,-61.3,NORMAL,False,0.305,2175.84
4534,2026-08-04 22:15:00,22,Tuesday,greenhouse-B,de8a774b51be,temperature_c,19.54,NORMAL,False,0.519,2176.32
4535,2026-08-04 22:15:00,22,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.44,NORMAL,False,0.214,2176.8
4536,2026-08-04 22:15:00,22,Tuesday,greenhouse-B,472293896e3d,temperature_c,18.89,NORMAL,False,0.64,2177.28
4537,2026-08-04 22:15:00,22,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.3,NORMAL,False,0.283,2177.76
4538,2026-08-04 22:20:00,22,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,17.51,NORMAL,False,0.601,2178.24
4539,2026-08-04 22:20:00,22,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,18.69,NORMAL,False,0.2,2178.72
4540,2026-08-04 22:20:00,22,Tuesday,greenhouse-B,562b0f792f7c,temperature_c,19.12,NORMAL,False,0.325,2179.2
4541,2026-08-04 22:25:00,22,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,16.43,NORMAL,False,0.235,2179.68
4542,2026-08-04 22:25:00,22,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,15.91,NORMAL,False,0.433,2180.16
4543,2026-08-04 22:25:00,22,Tuesday,greenhouse-A,392456de347a,rssi_dbm,-60.2,NORMAL,False,0.482,2180.64
4544,2026-08-04 22:25:00,22,Tuesday,greenhouse-B,de8a774b51be,temperature_c,18.73,NORMAL,False,0.306,2181.12
4545,2026-08-04 22:25:00,22,Tuesday,greenhouse-B,472293896e3d,temperature_c,19.61,NORMAL,False,0.552,2181.6
4546,2026-08-04 22:25:00,22,Tuesday,greenhouse-B,562b0f792f7c,rssi_dbm,-64.3,NORMAL,False,0.344,2182.08
4547,2026-08-04 22:35:00,22,Tuesday,greenhouse-A,a3b1799d0cce,temperature_c,16.48,NORMAL,False,0.35,2182.56
4548,2026-08-04 22:35:00,22,Tuesday,greenhouse-A,392456de347a,rssi_dbm,-60.3,NORMAL,False,0.443,2183.04
4549,2026-08-04 22:35:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.66,NORMAL,False,0.481,2183.52
4550,2026-08-04 22:35:00,22,Tuesday,greenhouse-A,17fc695a771f,temperature_c,16.82,NORMAL,False,0.346,2184.0
4551,2026-08-04 22:35:00,22,Tuesday,greenhouse-B,8b8148f670dd,temperature_c,19.45,NORMAL,False,0.479,2184.48
4552,2026-08-04 22:35:00,22,Tuesday,greenhouse-B,b2b9437aae35,temperature_c,19.05,NORMAL,False,3.746,2184.96
4553,2026-08-04 22:40:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.31,NORMAL,False,0.333,2185.44
4554,2026-08-04 22:40:00,22,Tuesday,greenhouse-B,b2b9437aae35,rssi_dbm,-62.4,NORMAL,False,0.415,2185.92
4555,2026-08-04 22:40:00,22,Tuesday,greenhouse-B,562b0f792f7c,rssi_dbm,-62.2,NORMAL,False,0.108,2186.4
4556,2026-08-04 22:45:00,22,Tuesday,greenhouse-A,bdd640fb7d62,temperature_c,17.09,NORMAL,False,0.386,2186.88
4557,2026-08-04 22:45:00,22,Tuesday,greenhouse-A,392456de347a,temperature_c,16.8,NORMAL,False,0.534,2187.36
4558,2026-08-04 22:45:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.22,NORMAL,False,0.204,2187.84
4559,2026-08-04 22:45:00,22,Tuesday,greenhouse-A,17fc695a771f,temperature_c,17.75,NORMAL,False,0.533,2188.32
4560,2026-08-04 22:45:00,22,Tuesday,greenhouse-B,de8a774b51be,rssi_dbm,-62.4,NORMAL,False,0.34,2188.8
4561,2026-08-04 22:45:00,22,Tuesday,greenhouse-B,472293896e3d,temperature_c,18.14,NORMAL,False,0.483,2189.28
4562,2026-08-04 22:50:00,22,Tuesday,greenhouse-A,bdd640fb7d62,rssi_dbm,-57.8,NORMAL,False,0.438,2189.76
4563,2026-08-04 22:50:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.77,NORMAL,False,2.794,2190.24
4564,2026-08-04 22:50:00,22,Tuesday,greenhouse-A,17fc695a771f,rssi_dbm,-58.4,NORMAL,False,0.135,2190.72
4565,2026-08-04 22:50:00,22,Tuesday,greenhouse-B,de8a774b51be,temperature_c,18.8,NORMAL,False,0.506,2191.2
4566,2026-08-04 22:55:00,22,Tuesday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.1,NORMAL,False,0.395,2191.68
4567,2026-08-04 22:55:00,22,Tuesday,greenhouse-A,6c0311990f41,temperature_c,17.28,NORMAL,False,0.26,2192.16
